Ambient_Temp_C,Total_Load_kW,Current_Temp_C,Future_Temp_30Min_C
42.7,70.5,70.0,84.0
24.2,18.6,34.4,40.2
44.2,113.7,90.6,116.7
31.3,20.9,41.0,44.9
43.6,104.0,83.2,105.2
36.9,10.0,40.2,41.6
27.5,107.1,70.0,92.1
24.7,12.2,27.9,28.8
27.6,93.4,61.6,82.7
22.3,49.8,41.2,48.7
23.6,91.2,62.8,80.6
22.6,54.2,44.4,55.7
30.6,17.8,40.4,45.9
39.9,94.4,78.0,97.0
23.5,17.8,29.1,33.7
23.3,111.4,70.4,93.4
36.1,15.6,42.8,47.4
24.9,62.7,51.9,65.5
22.4,89.5,56.1,76.4
24.2,119.4,87.9,110.5
43.1,33.9,58.8,64.2
40.5,93.5,78.5,98.6
28.9,96.3,65.7,85.4
36.4,111.5,80.9,104.4
33.4,51.4,55.2,66.3
36.9,65.7,63.7,79.3
37.1,49.9,58.2,69.8
35.7,38.3,53.1,59.9
26.7,105.3,93.0,114.0
21.0,47.4,37.6,50.3
31.4,57.1,54.2,63.8
42.3,54.4,63.4,74.2
34.2,88.4,71.2,90.5
40.8,111.0,83.0,109.0
44.8,83.3,80.2,97.2
24.1,61.9,51.5,64.3
37.3,95.7,75.6,94.4
36.9,80.5,69.2,86.3
44.5,16.7,49.6,51.6
44.6,20.5,51.8,55.1
37.2,14.2,42.0,46.2
26.1,60.2,53.1,64.8
40.0,100.8,80.2,102.7
22.7,44.4,37.8,47.2
39.5,52.3,60.9,69.8
42.8,110.0,88.4,113.1
29.6,102.1,70.3,89.8
35.8,83.2,72.0,88.2
30.8,39.3,48.0,55.9
30.9,116.3,88.4,104.4
27.8,11.8,31.4,33.2
39.1,125.2,90.9,113.4
43.4,42.2,56.9,66.4
43.5,70.7,72.5,86.9
24.4,17.0,27.7,30.9
41.9,25.0,53.9,59.3
38.4,29.9,52.2,56.5
26.3,79.5,59.1,73.2
21.7,115.2,92.3,112.7
26.7,70.6,55.3,70.2
42.8,37.6,56.8,65.1
35.8,50.8,54.1,63.8
38.0,20.6,45.6,51.4
26.4,34.9,41.8,48.2
38.0,108.7,81.6,100.2
20.7,117.8,70.7,94.3
29.4,117.5,90.6,109.9
35.7,110.9,81.3,104.2
23.7,80.7,52.7,69.7
40.6,13.7,45.5,47.4
25.9,119.6,71.6,95.8
36.3,20.9,44.3,48.3
30.1,85.1,62.8,78.3
34.9,37.8,49.3,54.4
22.7,53.1,46.1,57.1
20.4,81.1,53.8,70.9
42.7,58.0,68.0,81.3
26.7,37.6,38.6,46.4
40.5,46.8,59.3,67.3
45.0,47.6,65.9,72.8
25.3,115.5,74.5,97.1
26.6,97.8,62.7,84.2
36.6,60.4,60.0,75.0
44.1,32.0,59.0,65.6
42.9,99.2,82.2,101.2
32.6,27.3,41.7,46.3
39.9,33.2,50.0,56.0
23.4,50.3,41.6,51.7
44.4,106.8,83.8,108.2
44.1,24.5,54.0,61.0
24.1,23.4,35.3,39.8
27.5,64.3,50.7,64.7
22.5,40.4,39.2,46.4
26.8,72.6,57.5,70.0
40.4,59.7,64.3,79.5
29.5,57.8,49.4,58.4
22.2,22.3,31.9,33.8
28.6,25.5,38.7,46.7
44.5,100.3,84.3,105.5
35.7,107.4,77.6,98.6
30.4,35.8,44.9,53.4
24.2,22.5,34.2,40.0
44.7,15.9,55.8,56.6
40.5,76.9,71.5,86.8
27.0,88.7,65.5,85.2
21.8,51.0,42.9,52.3
21.4,84.8,55.1,73.4
23.0,88.4,58.7,79.4
34.5,112.9,77.2,97.6
43.2,17.1,50.7,53.7
32.4,31.2,40.9,48.2
41.1,17.5,46.4,47.5
31.1,105.5,73.6,94.9
37.7,97.2,79.0,100.7
38.3,73.2,70.4,84.5
24.3,19.2,31.6,33.4
29.0,40.1,45.4,55.4
35.9,42.7,55.0,64.4
21.8,71.7,47.8,63.0
29.0,38.4,45.2,53.0
33.4,18.0,38.9,44.4
44.9,90.4,80.7,100.2
31.9,42.9,48.1,58.2
40.4,59.8,65.2,76.6
30.8,24.0,41.5,43.6
39.9,117.1,89.5,113.8
34.9,72.2,64.5,81.2
42.2,109.2,86.2,108.7
30.3,64.5,59.8,74.3
35.1,113.6,77.5,101.1
35.8,108.1,82.4,104.6
30.4,73.4,59.2,77.3
23.6,112.7,69.8,93.0
22.3,45.5,39.9,49.0
20.4,50.2,39.1,47.0
41.8,15.0,48.8,52.9
25.9,74.8,57.9,72.4
25.3,89.4,62.0,80.9
38.4,95.1,75.4,95.0
28.0,26.5,45.8,50.0
32.7,58.9,58.6,70.5
24.1,29.5,37.7,43.6
44.0,82.8,76.4,95.7
41.3,27.4,51.0,59.1
41.6,109.5,84.8,108.8
30.2,35.4,46.5,55.6
39.1,42.1,53.9,64.2
23.6,103.6,62.9,85.6
20.2,60.4,45.5,60.2
20.5,12.6,26.2,26.8
34.7,64.4,58.9,71.5
31.4,19.3,36.9,40.0
33.0,118.4,83.2,107.3
20.2,74.7,50.8,67.4
30.6,38.2,43.1,49.8
38.0,72.0,64.2,80.3
31.1,18.5,37.7,40.8
38.3,98.0,79.0,98.9
25.8,111.8,71.7,95.4
40.3,106.2,85.1,109.7
34.7,47.6,50.8,60.0
25.3,45.8,44.1,53.5
25.9,13.9,34.3,35.3
35.7,81.7,71.0,86.8
40.7,68.8,69.0,81.8
30.4,60.5,59.3,71.9
26.5,109.8,71.6,95.2
41.7,28.5,55.1,61.9
36.7,11.1,41.2,42.4
31.2,18.1,36.9,41.6
32.2,34.6,44.3,51.9
25.1,13.7,30.9,33.7
35.7,65.3,61.4,73.3
29.0,44.5,43.3,53.2
44.9,29.9,54.8,61.5
32.0,92.5,68.4,88.0
32.1,32.5,46.6,53.9
34.1,85.6,68.4,87.4
42.9,48.4,62.1,70.7
40.0,66.3,64.6,78.4
31.3,112.7,76.4,100.9
38.0,14.1,46.2,48.5
34.7,65.0,61.0,76.0
32.3,104.0,70.9,93.2
24.8,74.7,52.2,65.2
31.6,40.5,49.0,58.6
26.1,53.7,47.2,58.4
42.9,84.8,76.7,91.8
28.4,108.0,70.4,92.8
43.8,14.5,50.6,51.7
33.3,17.9,39.9,44.8
35.8,45.8,53.7,63.3
33.6,35.6,46.1,52.4
23.2,122.3,88.4,110.6
29.4,34.3,42.7,50.6
22.5,31.5,36.3,42.5
35.6,24.4,42.9,46.4
31.2,112.7,79.7,101.8
39.4,25.9,52.3,56.2
25.5,32.5,34.7,43.0
24.1,37.1,37.3,42.8
30.2,112.6,76.2,99.7
43.2,93.1,77.8,97.2
37.8,96.9,76.2,98.2
30.5,21.5,39.9,44.7
32.9,102.0,73.4,95.6
22.1,54.9,45.1,55.8
44.6,38.9,58.8,65.3
36.7,73.3,61.5,76.9
27.1,100.4,69.3,91.3
34.6,95.7,74.9,95.9
22.7,107.9,70.9,92.4
44.1,112.1,84.6,107.3
24.4,36.2,40.3,46.2
36.2,56.6,54.9,67.0
26.1,11.6,34.3,36.6
37.9,106.7,81.6,106.1
39.4,27.0,48.3,54.4
36.8,104.8,80.3,103.1
35.4,46.2,52.7,61.4
42.3,50.5,63.1,73.7
22.0,14.3,28.1,31.3
28.3,46.0,50.1,59.2
26.2,107.7,72.9,95.2
44.7,12.8,48.6,51.6
29.7,54.7,53.7,65.7
38.3,13.5,44.4,48.9
37.1,50.8,54.6,62.2
25.3,29.0,35.5,43.4
26.0,37.7,45.7,50.6
27.0,106.5,70.4,93.1
30.3,58.0,55.5,71.0
25.9,40.1,41.5,49.9
20.5,74.8,49.3,65.4
42.0,25.6,52.3,57.2
44.1,38.5,59.0,68.2
28.5,70.1,53.6,69.1
28.5,36.1,40.9,47.7
20.2,84.7,55.5,72.9
37.0,64.1,61.9,73.7
40.6,100.9,93.2,113.1
23.7,114.3,69.9,93.2
24.0,22.7,33.7,38.6
39.8,46.8,60.8,69.3
35.4,45.2,51.3,60.6
21.1,26.6,32.9,38.4
35.6,106.2,90.7,111.2
27.7,93.6,67.1,87.0
29.2,63.3,51.7,65.0
39.2,69.2,67.4,80.7
40.3,16.5,50.3,53.6
30.0,71.1,58.3,72.9
43.7,97.0,83.5,105.3
30.2,73.1,61.0,77.9
39.3,39.2,52.9,59.3
32.1,83.4,69.1,87.2
42.4,49.8,63.3,74.9
42.7,69.9,71.7,84.3
22.2,63.6,44.3,58.9
43.4,51.9,65.8,77.9
40.6,89.1,77.3,94.5
39.8,107.2,85.9,107.8
25.0,10.6,28.6,31.2
40.1,112.7,83.2,108.0
41.3,66.3,66.4,79.0
27.2,87.1,61.1,81.2
43.8,104.1,83.2,102.3
21.2,61.4,48.4,63.0
23.7,101.8,67.1,89.1
33.4,29.5,44.9,50.2
34.4,27.5,44.6,51.8
36.1,82.3,65.4,81.5
20.4,105.7,64.1,86.3
44.0,108.2,90.6,113.3
21.1,80.8,52.2,69.6
23.6,67.8,50.5,63.5
20.4,46.5,39.8,48.7
34.2,117.8,84.7,109.3
43.3,45.2,61.8,70.1
36.6,91.9,73.8,93.4
40.6,68.5,68.3,81.8
20.3,76.9,48.3,66.2
33.6,53.3,52.0,65.8
31.5,116.1,76.3,100.4
32.5,72.9,63.7,80.1
21.8,113.2,66.4,89.9
37.1,10.8,40.4,41.4
32.6,73.0,60.7,75.5
39.1,88.9,74.4,93.2
32.1,92.0,72.3,88.6
23.7,109.5,67.3,91.2
36.2,10.5,38.8,41.3
24.3,10.0,28.4,32.0
41.8,61.9,70.1,83.7
35.3,13.2,39.6,42.7
23.9,117.2,68.4,92.8
44.1,34.4,56.8,66.4
33.0,62.0,58.0,74.3
21.8,16.7,29.9,32.8
35.7,67.4,64.7,80.2
26.3,51.8,45.0,55.0
40.1,14.9,44.2,46.6
40.4,46.9,58.5,67.9
44.5,53.1,67.1,79.1
32.5,118.9,77.6,101.2
31.4,32.9,43.3,52.7
38.8,69.9,65.6,81.8
23.3,118.6,72.6,98.3
33.7,97.1,73.6,93.4
33.7,119.3,83.2,109.3
22.2,116.5,71.5,91.3
30.4,63.8,55.4,69.5
41.3,86.6,73.6,92.3
41.4,22.1,47.9,50.0
22.5,58.5,42.2,55.5
22.3,99.0,60.9,82.7
26.6,65.6,52.0,63.1
41.9,87.3,78.4,94.8
23.2,92.0,60.1,82.5
38.0,37.9,52.2,59.9
22.5,106.3,64.8,88.6
35.6,60.6,57.7,72.4
28.9,33.1,44.2,51.5
39.7,105.2,80.2,104.0
25.8,56.0,45.9,54.8
36.0,92.5,74.6,93.6
25.9,70.3,55.2,65.2
37.8,52.0,55.2,63.8
41.8,99.1,83.2,103.0
23.2,74.3,51.4,66.2
41.7,53.0,62.1,73.4
34.8,22.1,44.0,48.6
23.2,108.5,67.8,90.6
30.7,13.9,37.1,40.2
24.0,105.0,65.9,88.5
37.5,49.6,56.5,65.6
39.0,80.3,71.9,87.6
22.6,111.4,67.0,90.4
32.7,26.7,46.9,52.2
40.4,72.4,70.5,83.9
43.4,94.1,79.2,100.8
32.8,93.3,69.2,90.0
43.8,67.8,71.0,83.9
33.4,78.7,67.5,83.4
29.9,93.3,70.0,92.3
41.2,102.5,81.4,103.3
32.3,93.8,68.0,88.5
31.8,48.9,49.3,58.8
32.3,119.6,80.6,105.2
41.2,57.8,68.9,82.8
40.8,12.7,47.0,49.7
30.1,49.9,46.9,57.5
28.3,24.1,36.5,41.7
32.3,23.4,40.4,49.2
34.3,41.0,49.1,57.9
26.0,15.9,31.5,33.7
39.8,85.7,74.9,91.8
32.2,18.1,40.8,45.6
28.4,32.4,43.5,47.9
22.7,20.2,31.8,36.6
26.0,16.9,28.8,31.7
43.7,39.5,57.4,63.1
27.6,72.9,56.5,70.3
24.2,116.1,71.0,95.4
31.5,106.3,75.8,100.0
27.7,124.4,85.8,101.4
20.9,29.4,32.7,38.4
28.1,39.1,44.2,53.8
33.6,18.4,40.5,43.8
33.8,120.4,94.5,117.2
28.9,17.7,38.2,41.8
31.2,71.2,59.5,72.2
44.1,37.3,59.0,68.0
29.4,36.8,44.1,53.0
26.5,119.0,76.6,100.0
26.1,93.2,61.2,81.2
31.4,102.1,75.8,97.1
39.0,72.9,65.8,82.7
25.1,105.8,66.2,86.6
37.7,81.0,71.6,89.4
20.5,114.1,68.2,90.0
30.5,40.9,44.0,54.1
39.4,75.5,67.4,85.1
28.5,85.9,63.4,80.4
34.1,53.2,60.1,72.6
25.1,106.8,70.3,90.1
38.5,117.8,85.2,111.6
21.3,64.3,42.2,58.3
41.3,53.0,62.7,74.3
25.0,61.9,50.4,63.1
41.9,103.8,82.6,105.0
28.8,81.0,59.5,75.8
38.1,14.9,44.4,51.4
28.0,69.6,54.0,67.9
42.6,11.9,51.2,55.3
23.2,95.6,64.5,83.1
24.5,46.1,44.2,56.2
32.3,61.9,57.3,73.3
22.0,97.9,59.9,81.1
24.9,15.1,30.9,34.5
43.6,27.4,57.8,61.8
44.4,53.8,67.7,77.2
29.4,118.2,94.1,111.7
43.1,47.2,63.8,75.7
33.6,119.8,82.6,106.9
26.7,100.8,67.9,92.3
37.6,107.2,82.4,103.8
36.5,113.1,82.7,106.7
44.7,47.5,65.4,75.6
26.6,42.7,44.0,52.8
36.8,35.7,50.6,55.1
21.3,101.3,60.7,81.2
22.8,84.8,55.4,73.6
20.1,36.0,31.3,39.0
45.0,51.5,63.8,75.7
40.1,65.7,64.5,79.6
39.7,68.1,65.9,79.9
32.7,107.8,79.0,99.8
27.5,51.9,47.9,61.2
23.8,109.9,68.2,89.2
27.1,58.6,51.1,62.4
29.4,129.2,88.1,112.7
38.9,112.3,82.7,107.5
33.5,109.8,77.0,102.1
21.9,16.3,28.2,31.4
20.5,32.6,35.8,42.7
22.6,62.5,50.2,63.7
30.3,57.5,54.2,68.9
43.3,80.5,78.0,92.0
35.9,113.9,81.9,106.9
40.0,22.4,48.6,53.9
31.7,59.7,57.9,69.6
29.0,31.2,42.5,49.4
22.7,108.4,64.6,88.6
41.9,116.1,90.3,115.4
39.6,62.7,64.2,80.7
24.2,21.4,32.1,36.9
32.8,96.4,73.1,93.2
32.2,86.7,66.7,84.6
35.6,49.0,56.0,67.1
43.7,107.6,88.0,110.4
34.5,117.3,79.9,104.7
33.5,71.4,62.8,77.8
21.3,72.2,52.8,67.5
21.6,112.5,95.0,115.3
24.7,74.3,55.3,71.4
20.8,58.4,42.5,54.5
38.6,43.2,57.9,67.7
38.1,17.4,47.1,50.7
23.4,37.8,37.8,45.2
40.9,31.8,58.0,66.6
23.9,69.6,53.9,68.2
27.5,76.2,59.4,76.2
26.2,76.9,58.3,73.3
29.3,52.7,52.4,60.2
26.4,56.3,46.9,58.1
32.2,101.8,73.3,91.4
30.2,62.4,55.9,68.6
44.7,118.7,91.3,118.5
21.4,58.4,45.7,56.5
23.6,81.5,58.6,72.3
21.3,15.5,26.7,32.3
35.6,81.9,68.3,84.8
21.4,103.7,61.2,83.1
40.9,113.7,82.8,108.2
32.8,119.7,82.2,108.0
33.2,41.0,49.5,59.3
34.0,73.3,63.5,80.2
24.3,59.6,46.1,56.2
24.9,72.0,53.4,66.4
28.0,27.3,41.1,48.4
34.8,104.2,76.5,97.2
25.3,110.1,69.3,91.4
22.9,59.5,47.1,57.7
44.3,40.8,58.1,66.3
20.5,25.5,32.0,36.7
40.1,85.2,71.6,88.4
39.7,44.3,55.6,63.5
27.4,110.0,69.4,93.1
23.4,83.8,56.6,73.0
23.6,81.0,55.3,71.5
37.4,71.5,66.0,77.8
36.1,15.0,40.3,46.5
39.6,112.5,86.6,111.4
43.4,79.1,76.7,92.4
37.3,119.3,84.7,108.4
23.9,69.1,50.6,65.2
26.1,88.1,60.2,78.8
41.1,16.2,46.9,48.5
25.2,79.5,54.2,67.4
21.8,94.1,57.5,76.7
37.6,95.6,77.6,95.1
30.1,94.7,68.6,88.6
43.0,34.9,60.2,67.5
36.3,117.3,82.6,105.8
22.3,119.5,69.3,93.7
43.7,18.3,50.2,56.8
26.5,113.0,71.0,96.0
28.4,41.8,43.8,52.1
30.1,85.8,64.9,86.3
21.3,47.2,40.2,48.3
32.4,116.5,78.0,101.3
23.1,21.2,34.1,38.1
30.0,64.8,59.7,70.6
28.8,57.1,53.9,68.4
39.3,45.9,58.8,68.6
40.1,81.0,74.0,89.7
23.8,24.4,37.3,42.7
29.2,88.8,66.2,84.9
29.3,117.9,75.3,99.7
23.8,98.5,64.0,82.8
40.0,104.6,83.1,102.7
37.7,49.6,55.5,69.4
24.8,45.7,42.5,50.1
29.2,66.9,58.1,74.5
22.6,15.0,25.0,27.3
35.7,114.0,78.8,104.2
23.0,25.8,33.0,39.2
44.6,109.3,89.1,113.0
39.5,19.2,44.5,49.9
29.8,100.5,69.7,88.4
34.5,26.7,47.5,51.8
42.8,14.2,48.6,49.5
33.9,89.1,71.4,90.2
24.4,40.8,39.5,46.2
29.5,88.6,63.3,79.1
41.1,71.1,71.2,85.6
36.1,22.0,45.6,46.9
36.3,112.5,78.9,103.2
41.7,59.8,64.0,74.8
42.3,90.8,81.8,99.3
43.0,65.1,67.2,77.6
22.4,76.5,54.8,73.2
33.6,43.3,50.0,57.0
38.5,32.0,51.3,57.5
38.9,69.7,67.4,79.3
35.2,58.4,54.3,65.8
24.2,52.9,42.4,56.4
39.9,84.0,73.7,91.8
38.0,86.0,70.9,88.0
22.2,15.1,30.2,33.1
31.6,47.3,47.3,56.7
24.3,55.3,47.6,59.0
28.4,20.7,33.9,39.7
20.5,35.9,34.1,41.3
30.0,15.7,34.2,38.0
33.7,119.6,85.4,110.5
35.5,91.0,69.2,88.1
36.6,19.6,44.2,47.2
40.9,12.2,42.3,44.5
25.4,89.1,64.2,83.7
23.0,58.3,47.1,60.5
41.3,96.5,80.2,98.7
23.9,111.6,71.5,94.2
44.4,75.9,75.0,89.8
41.1,30.6,53.7,61.3
32.5,96.0,71.2,90.6
44.5,115.1,91.7,119.1
22.4,73.8,51.0,66.9
27.6,85.0,61.2,80.8
36.0,47.1,56.4,64.6
28.8,52.0,50.1,61.0
43.2,90.8,79.3,99.3
21.6,112.1,63.7,85.9
33.7,79.2,68.4,84.8
34.8,96.9,72.2,94.3
36.3,117.5,92.5,109.0
26.4,33.3,40.1,45.8
29.1,68.5,53.9,71.3
41.1,29.4,55.4,59.5
24.9,79.8,57.3,74.3
40.7,42.1,60.2,67.7
34.1,97.1,72.5,91.5
39.1,98.9,80.0,101.8
37.8,61.0,58.7,71.6
25.2,29.9,36.1,43.1
34.2,81.1,64.1,78.0
41.7,119.2,88.6,114.5
30.8,78.5,63.1,78.4
44.2,13.9,48.5,48.8
31.3,11.9,37.8,42.9
23.6,45.2,40.0,50.5
29.7,31.5,44.1,50.9
43.8,99.4,86.2,108.7
28.0,102.9,71.2,93.0
41.7,38.4,56.4,63.3
42.0,45.8,56.1,65.9
28.8,36.0,44.3,50.7
22.1,109.9,65.8,88.2
38.1,65.3,62.3,74.3
27.8,82.2,59.5,75.5
39.6,55.7,64.7,77.5
31.1,79.4,60.6,78.0
32.1,52.4,54.0,64.2
39.4,47.4,58.8,67.2
29.6,79.8,60.8,77.0
31.1,75.0,62.4,75.5
29.4,42.3,49.6,58.3
29.2,26.4,39.2,46.2
33.1,50.5,52.9,67.1
40.2,55.7,63.7,73.6
29.0,79.2,62.5,80.3
33.1,110.6,77.1,99.3
36.8,14.0,41.7,43.1
26.7,36.8,37.0,43.5
26.9,31.3,37.9,44.8
43.3,65.3,67.2,79.7
38.1,57.3,62.4,73.3
34.4,90.2,70.0,88.3
36.2,36.7,50.3,56.9
20.7,75.4,50.9,65.5
35.5,107.2,76.6,95.6
32.7,110.2,79.9,102.9
33.6,115.5,82.4,106.5
29.0,95.1,70.2,88.7
22.0,109.7,67.3,90.7
24.8,35.8,39.1,48.7
43.8,31.7,59.7,66.1
30.2,10.7,33.1,37.5
31.7,87.8,65.0,87.0
21.3,113.1,65.4,93.0
20.9,30.6,34.2,38.7
37.9,80.1,68.4,83.6
33.5,92.1,70.0,88.7
32.7,112.0,74.3,98.4
26.1,81.2,59.5,78.8
38.6,116.7,82.3,108.0
24.2,47.9,41.5,50.0
24.7,48.5,46.6,55.6
31.5,69.7,61.8,76.1
27.2,52.2,48.8,57.4
26.2,10.2,30.8,32.9
36.1,90.5,71.3,88.6
36.3,92.7,71.8,88.9
40.6,92.2,76.8,94.8
30.4,48.0,46.6,57.6
21.8,67.5,49.3,64.0
26.8,49.6,46.8,57.3
44.5,11.8,47.3,51.5
34.9,71.9,66.8,82.9
37.7,23.6,48.4,53.5
20.2,18.8,29.1,33.0
33.0,93.1,69.2,89.1
20.9,11.0,25.4,27.5
34.2,115.5,81.7,102.5
43.0,66.7,70.0,85.7
44.2,118.1,94.7,119.8
33.5,16.4,39.7,41.3
31.5,74.2,60.1,77.9
43.6,48.4,64.3,73.4
36.8,102.8,75.4,97.1
21.6,49.7,43.4,55.2
31.6,38.7,44.5,53.2
26.0,104.3,69.0,92.8
31.7,51.2,50.9,61.3
31.4,11.9,37.1,42.0
34.6,52.9,57.5,67.3
28.9,82.0,62.0,81.2
24.1,38.0,36.9,41.7
32.6,57.5,53.8,64.4
40.8,16.2,45.8,49.8
36.6,74.7,62.7,78.1
28.5,93.2,68.0,87.2
43.4,55.5,65.8,77.5
42.8,56.2,63.0,73.3
25.2,19.7,36.0,38.2
21.0,32.2,32.5,39.7
38.5,27.0,49.8,54.5
40.7,63.0,64.2,79.6
44.2,68.2,67.4,81.9
42.2,114.4,85.3,110.6
35.0,18.1,41.3,45.9
33.3,76.0,65.4,80.3
20.7,67.9,48.6,59.8
26.2,66.8,53.2,68.9
31.5,106.0,69.9,91.1
35.7,32.6,51.3,57.3
33.9,14.5,40.2,42.9
38.6,83.9,71.9,89.5
27.0,48.0,48.4,59.7
34.1,11.9,41.4,43.7
22.2,37.7,39.6,47.1
30.3,44.0,47.5,58.3
38.8,77.9,67.9,85.3
37.3,29.0,50.9,55.7
44.8,55.4,64.2,74.4
26.9,63.1,56.1,67.7
32.5,60.5,56.7,69.3
28.2,117.1,73.0,95.9
31.0,15.0,34.6,38.1
41.4,114.6,84.7,108.8
37.1,74.0,67.0,78.7
42.1,97.5,81.1,99.4
25.1,57.3,45.6,53.5
41.8,59.9,65.1,77.2
21.5,106.7,61.4,85.7
42.2,108.6,86.8,106.7
28.2,36.3,42.6,48.3
27.9,31.9,39.9,46.4
32.8,64.6,56.1,68.3
43.5,109.0,86.5,107.9
21.2,45.5,38.5,49.0
28.8,81.7,62.1,78.5
41.4,87.9,76.9,93.1
29.9,95.7,69.7,86.5
25.0,72.0,52.8,71.4
30.6,54.3,48.6,62.1
29.6,116.4,78.2,101.7
42.9,77.2,71.9,88.5
39.0,90.1,72.9,91.3
32.6,47.9,51.7,62.6
44.7,83.7,78.8,95.0
31.6,38.4,45.9,53.3
21.5,37.0,35.2,43.7
26.6,88.6,61.2,82.1
30.9,67.4,60.7,75.6
23.9,85.2,58.0,77.7
43.7,39.6,57.6,65.7
39.2,75.9,67.6,82.8
26.7,58.8,49.7,59.2
34.8,75.7,65.5,81.5
38.0,42.0,55.8,65.1
43.5,88.7,79.3,97.4
42.0,98.7,79.8,99.5
32.9,38.6,47.5,57.5
39.4,43.1,58.1,67.9
34.1,82.7,64.9,84.4
33.8,86.5,67.5,84.3
22.9,87.5,59.0,76.2
23.2,85.1,58.9,78.4
33.2,53.2,54.1,65.3
26.7,53.4,47.3,57.7
20.5,38.0,33.1,40.6
38.1,27.3,50.0,55.6
20.8,86.2,57.9,77.3
34.9,20.3,48.1,51.6
33.5,113.2,79.5,104.4
44.2,100.9,84.5,106.4
32.1,104.3,72.0,92.8
21.6,109.7,61.7,83.8
33.8,54.9,56.1,67.0
41.0,103.1,87.0,106.2
44.9,27.4,58.4,63.1
30.8,12.4,37.9,42.6
28.0,96.3,67.0,87.2
42.7,18.2,50.7,53.3
24.8,118.7,67.4,95.7
35.4,84.2,70.6,86.7
30.1,92.9,66.1,84.3
21.0,37.0,34.4,44.2
28.7,84.1,61.7,80.4
26.6,14.8,31.8,34.8
37.2,102.2,76.6,99.4
43.7,28.7,55.2,61.7
26.7,86.7,60.3,76.8
40.3,34.7,54.4,58.0
21.4,129.1,91.4,111.7
33.5,63.0,58.2,73.1
21.8,28.6,31.0,36.6
43.4,90.2,78.2,97.9
39.2,36.1,53.9,61.7
36.4,47.7,52.3,60.1
40.6,72.4,67.9,82.7
36.2,41.3,53.9,63.0
44.2,51.6,62.0,72.0
37.8,99.7,81.3,101.3
43.1,29.7,57.4,64.0
32.9,19.0,39.6,43.8
22.9,46.1,39.8,51.2
33.2,56.7,56.3,68.7
23.2,69.7,48.2,61.6
34.8,51.0,51.2,61.6
32.1,96.9,69.9,90.4
35.6,14.3,41.0,46.1
20.3,57.5,43.4,54.8
24.9,52.0,44.5,52.9
32.3,81.2,67.3,84.8
43.8,116.3,87.3,110.9
29.6,66.1,53.8,66.0
30.6,118.6,79.0,103.8
37.9,43.2,52.8,63.6
35.1,13.4,38.1,40.2
27.5,28.2,39.0,45.7
30.3,53.5,49.5,62.0
25.4,44.8,43.1,53.7
44.2,20.7,51.0,54.4
23.3,57.6,44.6,55.2
29.3,47.2,44.0,52.8
20.6,23.5,30.3,36.4
25.5,42.6,40.1,50.3
39.5,107.5,82.2,103.4
25.0,43.2,41.3,53.7
22.0,88.5,57.0,74.0
31.9,77.3,62.5,80.3
20.2,57.0,43.4,57.6
22.1,36.3,35.2,43.1
40.2,50.6,62.9,72.1
39.3,75.1,65.6,80.7
42.9,48.6,61.9,71.7
41.4,33.6,56.5,65.0
37.1,22.8,47.2,50.1
21.3,106.8,62.1,81.9
39.6,58.4,61.3,74.3
41.1,78.8,70.6,88.2
40.0,63.9,66.8,83.0
32.7,106.0,73.6,94.0
25.8,70.2,54.4,68.9
41.1,62.9,66.8,81.7
38.2,111.7,87.6,110.8
44.5,89.2,80.8,99.2
23.9,22.3,31.2,37.2
25.6,29.5,34.5,40.1
25.3,96.6,63.4,85.0
39.8,101.9,80.4,99.9
24.7,70.0,48.2,61.1
21.7,71.0,48.6,63.3
45.0,79.5,77.4,90.2
20.6,58.3,42.9,55.4
40.9,84.8,76.7,91.8
29.1,21.9,34.8,40.1
41.0,115.7,88.7,113.1
33.9,92.5,72.7,91.8
42.5,79.4,76.2,93.4
43.2,44.8,57.9,68.0
20.2,27.7,31.9,37.3
21.9,55.0,42.6,57.0
26.3,82.8,56.6,74.8
36.7,79.7,67.8,85.8
42.2,52.1,61.2,74.0
31.5,77.5,64.3,81.4
35.2,99.5,76.0,99.9
24.7,12.9,27.6,30.8
40.1,59.6,62.5,75.1
44.2,93.4,80.8,99.5
26.7,70.1,54.6,68.9
32.4,81.7,67.0,82.9
22.2,66.8,50.3,65.2
34.0,119.1,81.7,105.4
32.6,16.0,38.5,42.0
23.6,64.0,45.7,60.3
31.1,20.1,41.7,45.8
28.4,27.6,38.5,43.0
33.0,52.1,57.0,68.7
34.6,27.1,45.9,51.4
20.2,116.0,70.7,90.3
39.0,114.1,85.9,108.3
37.8,47.0,53.8,66.0
29.2,80.4,60.1,79.3
21.3,68.7,48.5,63.7
38.9,99.7,77.0,99.3
43.9,79.0,74.7,90.2
26.0,10.0,27.3,29.3
28.1,93.9,65.7,87.3
24.6,92.2,61.9,81.9
34.4,66.1,58.8,73.0
23.9,109.3,71.5,93.8
28.9,109.9,73.0,97.8
37.4,67.6,62.8,78.9
34.0,123.3,90.5,114.2
29.7,119.6,77.6,102.8
30.5,42.9,47.1,55.7
34.1,45.7,53.9,64.4
20.1,30.1,31.9,36.6
22.0,108.5,63.0,84.7
42.0,91.9,82.1,98.9
21.9,21.6,31.5,37.8
37.7,118.0,84.4,108.1
43.0,90.4,79.5,99.1
26.8,103.6,69.1,90.6
29.3,15.3,32.5,40.4
34.2,65.5,60.8,75.2
42.0,86.8,75.9,91.4
